epoch,total_active_stake,total_blocks,pool_id,blocks,active_stake,active_size,delegators_count,rewards,fees,pool_perf,Active Stake (ADA),Pool performance (%)
289,2.33112E+16,21600,pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,0,2944860278,1.26E-07,3,0,0,0,2944.860278,0
289,2.33112E+16,21600,pool1ed2usjswfh2hfyvatwuwl959y5g4fkf63uxtadcuez0l2rjn747,0,2991233818,1.28E-07,3,0,0,0,2991.233818,0
289,2.33112E+16,21600,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,0,3004708164,1.29E-07,1,0,0,0,3004.708164,0
289,2.33112E+16,21600,pool18cmnmy7nhs9lqtu9h67es8mgkdka8csn9m6e8xvrpz5ksh004jt,0,3041007473,1.30E-07,2,0,0,0,3041.007473,0
289,2.33112E+16,21600,pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,0,3043834566,1.31E-07,3,0,0,0,3043.834566,0
289,2.33112E+16,21600,pool13lz5g3f0kef09j5jvlw4t0dq7ejugl5q8sh0r8yyaxhdu04z560,0,3100645989,1.33E-07,1,0,0,0,3100.645989,0
289,2.33112E+16,21600,pool1v4apprjghtey2w0gwcq49fnttrzd6q5832p7gxa9ckgvsjvjc06,0,3124395338,1.34E-07,5,0,0,0,3124.395338,0
289,2.33112E+16,21600,pool1sfuspqv9gyqn65vwu6e27dp6ju7gmqmgsnasqp6zxp6qqlzlpfe,0,3170729168,1.36E-07,3,0,0,0,3170.729168,0
289,2.33112E+16,21600,pool12f68ksfmsthe4r9xx2up9x4zx43tstu3psmjvk57papsv8vu9re,0,3176118087,1.36E-07,2,0,0,0,3176.118087,0
289,2.33112E+16,21600,pool1jqxp8hn0ywdrg3clzha9c2u7qh3zsh68u55wh50vdmecupc5rxs,0,3182444199,1.37E-07,2,0,0,0,3182.444199,0
289,2.33112E+16,21600,pool1nja2z0x9lk4wns44zly9jmgcgcsrwk6mwuv3759mg64u6ag6f7a,0,3191115937,1.37E-07,2,0,0,0,3191.115937,0
289,2.33112E+16,21600,pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,0,3201392353,1.37E-07,6,0,0,0,3201.392353,0
289,2.33112E+16,21600,pool10cpz0zepq23hm6lrk8vgnsdwl772lasq9caaemvw9kh9ktxqygk,0,3264216792,1.40E-07,2,0,0,0,3264.216792,0
289,2.33112E+16,21600,pool1n9wslu03uufl86uw6glnk5vca952c82gk7qd9mftvxqej3ywj8k,0,3280172008,1.41E-07,8,0,0,0,3280.172008,0
289,2.33112E+16,21600,pool1lrgpe8s7yskeqwvgu4t6tmkmh8eqwu0xj56yvufpxcn2kjgn7ss,0,3315346446,1.42E-07,1,0,0,0,3315.346446,0
289,2.33112E+16,21600,pool1ek4yc2mvmettdmkl7wjfpcjkp60xssq2urr9hc8ffx5ss73wdm0,0,3322853450,1.43E-07,3,0,0,0,3322.85345,0
289,2.33112E+16,21600,pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,0,3324258379,1.43E-07,3,0,0,0,3324.258379,0
289,2.33112E+16,21600,pool18m6dvfkxqex40geqnvtyavhadzwja9mcnhwuy035u69tydec784,0,3353334513,1.44E-07,5,0,0,0,3353.334513,0
289,2.33112E+16,21600,pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,0,3360713955,1.44E-07,3,0,0,0,3360.713955,0
289,2.33112E+16,21600,pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,0,3378970431,1.45E-07,4,0,0,0,3378.970431,0
289,2.33112E+16,21600,pool1pgdw8zfuwjkqhkl5fycfkdplkwqkmwvx7gsr2rkvvpnf23wwg8r,0,3396396549,1.46E-07,4,0,0,0,3396.396549,0
289,2.33112E+16,21600,pool14clxuuwlvusg66e0x92cflu35yeesrnu4m04gjeupegxq3f6h3h,0,3398509198,1.46E-07,6,0,0,0,3398.509198,0
289,2.33112E+16,21600,pool1jk9na2mu29wwap6pprs0c98j3rvh4jva95f5m3hxnwq86tk9c0l,0,3410523664,1.46E-07,2,0,0,0,3410.523664,0
289,2.33112E+16,21600,pool122pmneflla304ptc7s5ws948u28zaek08k6hk3fmw8rgkzmgect,0,3418953882,1.47E-07,2,0,0,0,3418.953882,0
289,2.33112E+16,21600,pool1wdrg5vtv3nrh0mqmfua5qmj5p3zchzay2cz80jwfxxwrx7gp402,0,3433734332,1.47E-07,2,0,0,0,3433.734332,0
289,2.33112E+16,21600,pool1jwdy9q7jagvh32lckh2ycs4vcvefmjah897runp39tw8glalwzv,0,3455496837,1.48E-07,6,0,0,0,3455.496837,0
289,2.33112E+16,21600,pool1um9m5j0d0vcsdck7saex63dx7amm0apdm2aw0kj72ae0ck0jqrv,0,3473421888,1.49E-07,3,0,0,0,3473.421888,0
289,2.33112E+16,21600,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,0,3500689429,1.50E-07,2,0,0,0,3500.689429,0
289,2.33112E+16,21600,pool1e5efe78z67djz6juekzw2hqpu3tn9eaqmekdnqn2am6j25kmrt8,0,3502420645,1.50E-07,1,0,0,0,3502.420645,0
289,2.33112E+16,21600,pool123v70pyw5tzkdwwgug56j6qy2msg9hpvww0jpapqvcg96ep4nj8,0,3509206267,1.51E-07,3,0,0,0,3509.206267,0
289,2.33112E+16,21600,pool1xy4fn9tkz35tyxnqmul4m7kkjpx674gxepwwqqx4u2632xv4zzh,0,3615551328,1.55E-07,2,0,0,0,3615.551328,0
289,2.33112E+16,21600,pool1wypvuppazkulnl68kyvpg2uhsvuudhdy7gzdgqenrc0l7nujmmr,0,3664861731,1.57E-07,7,0,0,0,3664.861731,0
289,2.33112E+16,21600,pool1l3rf0h8s6fdw8g4vy8qg7fw3wwj8jdm3hg0wwwycnvj8xcl2ps8,0,3673462024,1.58E-07,15,0,0,0,3673.462024,0
289,2.33112E+16,21600,pool190gglea2zvf8vch44jnmpkzljyzvk3u84gpaj4l4ypwc2lpf27m,0,3680425502,1.58E-07,9,0,0,0,3680.425502,0
289,2.33112E+16,21600,pool1rhepjgtmzjrcgvm3urg5t780d44v5t5enddfv0ps5vjyvefncn6,0,3718386468,1.60E-07,3,0,0,0,3718.386468,0
289,2.33112E+16,21600,pool1pxgge7vp9w44hqrssa3p7ujkhtw06c239w6hzv63scrvj0jtcr6,0,3727461290,1.60E-07,1,0,0,0,3727.46129,0
289,2.33112E+16,21600,pool1tu6vw24surkzumnm3jnqwkkdwprxhv2yj95qjzyl6dsxccj3rg5,0,3803051199,1.63E-07,2,0,0,0,3803.051199,0
289,2.33112E+16,21600,pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,0,3807649110,1.63E-07,4,0,0,0,3807.64911,0
289,2.33112E+16,21600,pool104ug5smdp7ykd8qjcvk9vwjm8yjldwldymcq2zlueymzje6mu3q,0,3950724410,1.69E-07,2,0,0,0,3950.72441,0
289,2.33112E+16,21600,pool1ddskftmsscw92d7vnj89pldwx5feegkgcmamgt5t0e4lkd7mdp8,0,4000924534,1.72E-07,14,0,0,0,4000.924534,0
289,2.33112E+16,21600,pool19seeqvu6hfr3qru6kx3rp4khymssa82j00jfm3d6k3ua590wdwv,0,4008607341,1.72E-07,3,0,0,0,4008.607341,0
289,2.33112E+16,21600,pool109ee6weyn52awvu30gspwmp6xwws98z0dhzcw2dqupc6vv6mkg6,0,4016900639,1.72E-07,3,0,0,0,4016.900639,0
289,2.33112E+16,21600,pool176g2kl2usep3wxmkpa032hz43h9xn6wjxae6u0a4almhweyhyg5,0,4033852818,1.73E-07,2,0,0,0,4033.852818,0
289,2.33112E+16,21600,pool1mukzsec605hfk2tsx4r4xd2rjfjytua8puge5pa0g82rgqm0kt9,0,4037308422,1.73E-07,5,0,0,0,4037.308422,0
289,2.33112E+16,21600,pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,0,4040553687,1.73E-07,2,0,0,0,4040.553687,0
289,2.33112E+16,21600,pool1n3agd6rep8jw3gff684mja56ns6wqmshayu0av7hxcgx7f4pnwy,0,4095742493,1.76E-07,2,0,0,0,4095.742493,0
289,2.33112E+16,21600,pool1g8w64u3sx9mrvhwrdfvysw4g4wnffkjfp5zds3ur6svwzdhwhx9,0,4100140413,1.76E-07,1,0,0,0,4100.140413,0
289,2.33112E+16,21600,pool1gqp9e65nqy0q08dvqst6mk9fyc96sdels5drncsdz5d82dpw5gg,0,4113986752,1.76E-07,3,0,0,0,4113.986752,0
289,2.33112E+16,21600,pool1pnjpjwplwycr9f8zs40hnvga7zfwsgxe49crqsfgkjnvkn54sd5,0,4165515692,1.79E-07,7,0,0,0,4165.515692,0
289,2.33112E+16,21600,pool18ffq94mvagkvrlqtaz87xdvft66gcfdad2e05ngrwy7gge48tc4,0,4171641922,1.79E-07,2,0,0,0,4171.641922,0
289,2.33112E+16,21600,pool1zkuqlvymj4q6y7r20hd8c5tp0ru6emcca7wf34c5dawjukusvzr,0,4172600684,1.79E-07,1,0,0,0,4172.600684,0
289,2.33112E+16,21600,pool1xgyye5qn42dv9trzj4duec6q7hlhdjnjfpch9fztf926w3xpp2g,0,4188414793,1.80E-07,3,0,0,0,4188.414793,0
289,2.33112E+16,21600,pool1esnguwymrxrtpqu33hxtqssywwqdfa9hyak8jwk2pd3s5qhytda,0,4398214015,1.89E-07,5,0,0,0,4398.214015,0
289,2.33112E+16,21600,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,0,4402704747,1.89E-07,9,0,0,0,4402.704747,0
289,2.33112E+16,21600,pool17ld9mxvs034r58rqgkmacgfvvyjxn84accxg7w3vd7pvzkm09gy,0,4446153458,1.91E-07,2,0,0,0,4446.153458,0
289,2.33112E+16,21600,pool179u2dtcn92xv7n05dldlevt6hcu5v3p7g4aaqva2fm8qjzu7lpc,0,4463089053,1.91E-07,8,0,0,0,4463.089053,0
289,2.33112E+16,21600,pool1mxv85lq4lvuqx8r83lmwlvqhtnu3qjy0lldhsv83rfnj5ed7vyg,0,4480504818,1.92E-07,4,0,0,0,4480.504818,0
289,2.33112E+16,21600,pool1ff9edraw8jjzguvyr4lkm2x0ce9lmr8sewwdgs76x9d879n7sxz,0,4485979958,1.92E-07,4,0,0,0,4485.979958,0
289,2.33112E+16,21600,pool19ccud9eawdghzqg8425g8upxqws9r64f35f3cvv3vpxdcl879cn,0,4497236356,1.93E-07,1,0,0,0,4497.236356,0
289,2.33112E+16,21600,pool12rruj0mjqzaf8ryg7ny0x77y80lpdxd7zh4kgg5zyy0r2rzue0q,0,4500923286,1.93E-07,1,0,0,0,4500.923286,0
289,2.33112E+16,21600,pool1kwc5wf94ly3jalgp43svkpsaqvf439qx5np3ty4q08vz7syv6kp,0,4507710335,1.93E-07,5,0,0,0,4507.710335,0
289,2.33112E+16,21600,pool130u9tm5kzsjkzlt4zq989s33fne5n9qahkdcmamh688wzrk78g6,0,4515354964,1.94E-07,2,0,0,0,4515.354964,0
289,2.33112E+16,21600,pool13qze0weztaxl9uje7gjryzs85mwlx0cn9pgdnkdxs3xvu78tsr3,0,4533562170,1.94E-07,12,0,0,0,4533.56217,0
289,2.33112E+16,21600,pool1d85unpsumsxmq4kfvy0prju3n983vp3ajuavmt2r5tyzw2jtpcw,0,4598045909,1.97E-07,4,0,0,0,4598.045909,0
289,2.33112E+16,21600,pool1r42mflzsgl6fe6efj4hqfywx2a8vrejf8vuv5eknl98sc7eqtm4,0,4598635943,1.97E-07,4,0,0,0,4598.635943,0
289,2.33112E+16,21600,pool1rhx7apg8ud5kfkdmcwc9eg7jzrt25mhyfe6j053rsdwt60tc579,0,4672033974,2.00E-07,2,0,0,0,4672.033974,0
289,2.33112E+16,21600,pool1jug4sp78wkx4fd90vh2ljaq5xqvv6kksjg4ckz7c68ga6fllyvu,0,4743979106,2.04E-07,2,0,0,0,4743.979106,0
289,2.33112E+16,21600,pool14pp4yawyt9nqqzles0azyel4smzcy55ath07zzt4pk9pw6t8vwx,0,4750432891,2.04E-07,31,0,0,0,4750.432891,0
289,2.33112E+16,21600,pool15lc77pueslcx44ezd87rykg3l9ks6kk2ckq3xxknsl8q2drkqn3,0,4819099370,2.07E-07,4,0,0,0,4819.09937,0
289,2.33112E+16,21600,pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,0,4896205744,2.10E-07,2,0,0,0,4896.205744,0
289,2.33112E+16,21600,pool1efj8td645z33mr8h0ww5y5s0lz6jwj7e54cj4mv44s2269r7d4f,0,4896802047,2.10E-07,8,0,0,0,4896.802047,0
289,2.33112E+16,21600,pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,0,4988631386,2.14E-07,4,0,0,0,4988.631386,0
289,2.33112E+16,21600,pool1f4lvg6px40kelh4kala6jxn6fnugtyhrtw6hgzgr7ar7ymtr7jd,0,5005087881,2.15E-07,2,0,0,0,5005.087881,0
289,2.33112E+16,21600,pool1yjz9nhtlvnl9rx46t2kfufwxd338m0kw0jxaj86pqfthse837z8,0,5010416905,2.15E-07,1,0,0,0,5010.416905,0
289,2.33112E+16,21600,pool18gxqszcsk9yt0jsnzc293556x5t0cd0xdepr69wta9rh23349j5,0,5018662003,2.15E-07,1,0,0,0,5018.662003,0
289,2.33112E+16,21600,pool1ydgmfmxpuateqwz028lpgypsdchs5m0tzes732qdragdg4jp0uf,0,5029069539,2.16E-07,8,0,0,0,5029.069539,0
289,2.33112E+16,21600,pool1mxapcaxj3xnym065w8vqpurgtkk6gssxad5y25rhh6ucc2dw4em,0,5031637523,2.16E-07,1,0,0,0,5031.637523,0
289,2.33112E+16,21600,pool1uxhfj5etheyex5w3ydmfhdw5ngs2gcrlqeasjxwh58kww9zs9uv,0,5039609628,2.16E-07,6,0,0,0,5039.609628,0
289,2.33112E+16,21600,pool1dhzv896pw40c4tw23w4h2ux5yzm47r59h8qaqhu89shwkugqygj,0,5044899279,2.16E-07,14,0,0,0,5044.899279,0
289,2.33112E+16,21600,pool16y2dn9e7cw07wtergytxr36qlydfe7aj92xhv59e6pzezgwxtv8,0,5047062136,2.17E-07,3,0,0,0,5047.062136,0
289,2.33112E+16,21600,pool102kv4jtzs5cp2s58qa8esmdxc6awsu4a8smtlgkyylq7gvzgdwv,0,5047432217,2.17E-07,1,0,0,0,5047.432217,0
289,2.33112E+16,21600,pool16uf3j299ndwd3xmv6fvh648pc3s4c3y80g2t0y2rwew3xz6c3aa,0,5048424334,2.17E-07,2,0,0,0,5048.424334,0
289,2.33112E+16,21600,pool1etgtwnwu4lmtw0dwdtmjvp9fh7wx2fk4e6jt725ysp5f7sjd5vy,0,5053716753,2.17E-07,3,0,0,0,5053.716753,0
289,2.33112E+16,21600,pool1qd3hwt2hvkt2jn9lktcjqpdk9cz0mk8qdue35x00p7ud5g0268s,0,5107288156,2.19E-07,3,0,0,0,5107.288156,0
289,2.33112E+16,21600,pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,0,5114922901,2.19E-07,2,0,0,0,5114.922901,0
289,2.33112E+16,21600,pool1dpv0crkjykk5q9t7xkx078ggenpsdd4tqz7ujccpl0k77pr2yxk,0,5119546690,2.20E-07,5,0,0,0,5119.54669,0
289,2.33112E+16,21600,pool159lt33zgmwm4ehyhr39lw5gv4flncg0lswxrrny8fnc4uun4h74,0,5142205833,2.21E-07,2,0,0,0,5142.205833,0
289,2.33112E+16,21600,pool18qlwnav8ca79dqlw5grnt96f0pxe4awdyvrdpxde89ln7th9utp,0,5188399695,2.23E-07,1,0,0,0,5188.399695,0
289,2.33112E+16,21600,pool15d764rw53wuy5vtp6wcd7rt2g9snxzeumnzqqfnjskkj57ktrd0,0,5217645722,2.24E-07,3,0,0,0,5217.645722,0
289,2.33112E+16,21600,pool169ys5c50sk66ayy99jtjfmj0a367wkv3hm9c5d0qg7w2u7ya5zz,0,5221704218,2.24E-07,1,0,0,0,5221.704218,0
289,2.33112E+16,21600,pool1snnfhfk7fk3t2pn3frgwsu8zteygwv3a7pmudur80smdc7q7ytg,0,5242529445,2.25E-07,10,0,0,0,5242.529445,0
289,2.33112E+16,21600,pool1dkt4rqtjs6j6d8snna60s2g002ddcj5h62nee59mvsznk20q300,0,5248823575,2.25E-07,29,0,0,0,5248.823575,0
289,2.33112E+16,21600,pool1j4nkshfytq8tww99ttfwvrmv8n7yq2tvuw0xlphelzzw6vfghwq,0,5276454480,2.26E-07,4,0,0,0,5276.45448,0
289,2.33112E+16,21600,pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,0,5301451942,2.27E-07,3,0,0,0,5301.451942,0
289,2.33112E+16,21600,pool1p8cgpwp63e08jsckma4y83x4ehc3ynt0tuameh99hmreg0hf7mx,0,5317743748,2.28E-07,2,0,0,0,5317.743748,0
289,2.33112E+16,21600,pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,0,5341736360,2.29E-07,4,0,0,0,5341.73636,0
289,2.33112E+16,21600,pool1vkaqy5340z5ka59urgfg869zlv8h3t2t4pww7yeunr6eyfda5qt,0,5344060043,2.29E-07,6,0,0,0,5344.060043,0
289,2.33112E+16,21600,pool1lw0xmaytyuqcka58s50tkl2tmc5qyvq2nplyqs4cfdvuvu76pmu,0,5373165983,2.30E-07,2,0,0,0,5373.165983,0
289,2.33112E+16,21600,pool1qsxhnvr03tg6jj7cl0y74jd63n85fgejm8tlqq7ct7fexfygkye,0,5382679385,2.31E-07,2,0,0,0,5382.679385,0
289,2.33112E+16,21600,pool1w9crhmpzf4pv0ssapcutljk7v7ejwv4jlup73mx96tne62u7cy6,0,5387210336,2.31E-07,3,0,0,0,5387.210336,0
289,2.33112E+16,21600,pool1vzpakzvtx46t7kpla6pus7wpnskeprdlrxc3snf897tryuzfh4v,0,5395263724,2.31E-07,2,0,0,0,5395.263724,0
289,2.33112E+16,21600,pool1zn4wnk52kmfjy9mw4z85p6wn9kzrn94l9h5gys8r2k2w57mdnhh,0,5423105848,2.33E-07,3,0,0,0,5423.105848,0
289,2.33112E+16,21600,pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,0,5443882265,2.34E-07,3,0,0,0,5443.882265,0
289,2.33112E+16,21600,pool1jq7083uth03spzhg5ag6gfgg24ux6fjuhng8vj2wdz8jkukqvcl,0,5507126142,2.36E-07,4,0,0,0,5507.126142,0
289,2.33112E+16,21600,pool19nfs9chtv37vfawvpyf0x2shfhns9hpwy3qfckvpm4dmq0nrl8m,0,5545090911,2.38E-07,5,0,0,0,5545.090911,0
289,2.33112E+16,21600,pool14n0rhrcukundhm9jqtk8fksq6vkzdra4tdgmu3emkrqy7ume8sy,0,5561743580,2.39E-07,4,0,0,0,5561.74358,0
289,2.33112E+16,21600,pool1jnqw2krum5gkzsxnthtsrdu7v6zqe6d5fv8c8d530dqwzkvxlry,0,5577797045,2.39E-07,2,0,0,0,5577.797045,0
289,2.33112E+16,21600,pool1gp9248q30knnwccvktwsvnzjzklu5c70mgxd08q0kv0u502r6l5,0,5625192583,2.41E-07,6,0,0,0,5625.192583,0
289,2.33112E+16,21600,pool12rv575nj9cfvy0r4th7jtz5x3nt6waht0qe5fdr58ucx77tk7pu,0,5647630894,2.42E-07,1,0,0,0,5647.630894,0
289,2.33112E+16,21600,pool1t74ckqauwmn9ef5ye0h7c5wsgfd36zx24ue9wvj4vj95cl54aff,0,5650604193,2.42E-07,3,0,0,0,5650.604193,0
289,2.33112E+16,21600,pool1553w8qvrpxaxz7jgcktn679qgw2u6n89m955p4jxgkxfuj53afc,0,5670557755,2.43E-07,2,0,0,0,5670.557755,0
289,2.33112E+16,21600,pool1n2xsp494r7dz6rdf5zm9vq6u2fdqeg8ugfp6d02xansmqt7z7c7,0,5685076012,2.44E-07,2,0,0,0,5685.076012,0
289,2.33112E+16,21600,pool1ppshs6x5z9lm5sskrreu8j4ycrydddualr72jpudp63nzls94zh,0,5687591827,2.44E-07,3,0,0,0,5687.591827,0
289,2.33112E+16,21600,pool1wym4qkxsvqejxqn4l55y9z708mkxc36qge28qevrvp056fe7dxg,0,5709568643,2.45E-07,5,0,0,0,5709.568643,0
289,2.33112E+16,21600,pool1w03kdpxna6lru84ewqfvw9vn32gn2c5qu6wjau5pyaygsmsj3j7,0,5716785324,2.45E-07,2,0,0,0,5716.785324,0
289,2.33112E+16,21600,pool1n353xqapcq8wtyskm8cj4g04t8rv03lteyl30c42zug7kzv8vqz,0,5750937404,2.47E-07,2,0,0,0,5750.937404,0
289,2.33112E+16,21600,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,0,5828978427,2.50E-07,3,0,0,0,5828.978427,0
289,2.33112E+16,21600,pool1ytfsdx0zjdum8qwrk6urv6u6gxvlnd3r93j8p8ckj57wz3aaudu,0,5843845757,2.51E-07,3,0,0,0,5843.845757,0
289,2.33112E+16,21600,pool1kxsrst6skutusnkng7pj3mucwftp686wzkqxthglwdz0v8s6teg,0,5855502124,2.51E-07,2,0,0,0,5855.502124,0
289,2.33112E+16,21600,pool122gklgk6gep3dm5grag0kavzzxcwk4kxxrqegfygghjpgch6pns,0,5866223892,2.52E-07,1,0,0,0,5866.223892,0
289,2.33112E+16,21600,pool1x0zhj6mavt2atvf4yenz6ql3m98pda8l6gmrscfhu9lvzy46y5k,0,5867044542,2.52E-07,7,0,0,0,5867.044542,0
289,2.33112E+16,21600,pool1mkw6psku0jvaw60uqleul9jxlmyt2xet3urjrgu6735ryxtga60,0,5922824920,2.54E-07,2,0,0,0,5922.82492,0
289,2.33112E+16,21600,pool15jc92k3rhksa3uf92sluqhhnnetx04l49xttslx67kuxz5e36e4,0,5945010129,2.55E-07,3,0,0,0,5945.010129,0
289,2.33112E+16,21600,pool128zxs504x4ulqjkyml5vmcgc99md0zc9327578m6t82txvgg4tv,0,5967189144,2.56E-07,3,0,0,0,5967.189144,0
289,2.33112E+16,21600,pool1wntxmftndrsj7y4aqles8knl3nfuyj22l83jun02yyx9s962gm3,0,6009204303,2.58E-07,2,0,0,0,6009.204303,0
289,2.33112E+16,21600,pool1jh2a2hqz65wdd6d7vmhxyt22ua0m2slugq322yz3qcsvscmqdz2,0,6022721023,2.58E-07,5,0,0,0,6022.721023,0
289,2.33112E+16,21600,pool1vyk3x4j2lfrj4y8t282xmwep936rh8gv2vqrkxghm2h67l2upjq,0,6084483821,2.61E-07,4,0,0,0,6084.483821,0
289,2.33112E+16,21600,pool1m5q0tz2rnf5zqpjzuvweg3ny8gqsy7f9jsdhd670pxvu6wm6qnu,0,6163653799,2.64E-07,2,0,0,0,6163.653799,0
289,2.33112E+16,21600,pool1m2vhhprqwktsxldpgqdw0n88m7gw4fgcux2ttx9jsczxy0tvux4,0,6173287652,2.65E-07,3,0,0,0,6173.287652,0
289,2.33112E+16,21600,pool1ll76vzv3atayse60wym6wms3mhpyvn55cuayxxtzjpetg03xpdp,0,6191553706,2.66E-07,6,0,0,0,6191.553706,0
289,2.33112E+16,21600,pool10u90lv7ayyfdulnt004h2wg42yff22c8vjlnqjxv7pytypuaykv,0,6191563367,2.66E-07,13,0,0,0,6191.563367,0
289,2.33112E+16,21600,pool1z724xxqgzf9a30eejsa4edznmv8hgy27ssxqfcpqz42sc6lfqwu,0,6207612074,2.66E-07,9,0,0,0,6207.612074,0
289,2.33112E+16,21600,pool177xu75tv2wqnz2cg879yekswm3wqqvwfgzhulkglrfksslsyj9r,0,6238198488,2.68E-07,4,0,0,0,6238.198488,0
289,2.33112E+16,21600,pool1ura3w5x8uy7mgzu0pd4kskap4hynt9zymt30h5macll4kuxpqnv,0,6292753893,2.70E-07,2,0,0,0,6292.753893,0
289,2.33112E+16,21600,pool1cuufgqx2wymaavuuuuewrcywksqql299ugjxcw5hf8gux3ed3lc,0,6298255368,2.70E-07,2,0,0,0,6298.255368,0
289,2.33112E+16,21600,pool1ucmm6rgdta0sw4qrcj3vml4wsr8pld495pptuypxg2uuvvlqest,0,6331118472,2.72E-07,3,0,0,0,6331.118472,0
289,2.33112E+16,21600,pool12zf0upyw2yljvrjfy4kaedpl48jjhq8gr0xhpsvn6xs3cv4z9k4,0,6362762517,2.73E-07,3,0,0,0,6362.762517,0
289,2.33112E+16,21600,pool147t2chee9vcyjxtafwd8emkjj88f9dra0xa2clgwlr6m7tzdzvz,0,6365378272,2.73E-07,11,0,0,0,6365.378272,0
289,2.33112E+16,21600,pool14nzt6708j4jgu5f5ajxgp0pdfp42jqraum585dy2r7vt5zulyd8,0,6455110831,2.77E-07,9,0,0,0,6455.110831,0
289,2.33112E+16,21600,pool1wggqaqs4pw2l4vml0k0p2kmvpq7pme3fl6smwc8cjjhvvuun9ww,0,6461607920,2.77E-07,6,0,0,0,6461.60792,0
289,2.33112E+16,21600,pool102s2nqtea2hf5q0s4amj0evysmfnhrn4apyyhd4azcmsclzm96m,0,6481489374,2.78E-07,2,0,0,0,6481.489374,0
289,2.33112E+16,21600,pool1xz99attpr3hf2n3stpveg282xktwuqf2m74hhhculq8g5nmycyf,0,6555371494,2.81E-07,4,0,0,0,6555.371494,0
289,2.33112E+16,21600,pool14strkpqykx0rahz2xe8nnl6x8vyezhssdnzxk7jrktpgvst3tp8,0,6629283225,2.84E-07,8,0,0,0,6629.283225,0
289,2.33112E+16,21600,pool1zpsk3ql6qgzkgqncrlzulf9dype3km52rcdnajn5ttddwhhc3vj,0,6734321082,2.89E-07,3,0,0,0,6734.321082,0
289,2.33112E+16,21600,pool165cyssah9wcnkuqq339c9fam5wga3x7zl6kw4ktltq5x68tlu4w,0,6840976160,2.93E-07,3,0,0,0,6840.97616,0
289,2.33112E+16,21600,pool1tqkcxvrfa4hu8q6mwvt8pqhleyddjgn5dnr5vy093qfgqnffexc,0,6940521419,2.98E-07,4,0,0,0,6940.521419,0
289,2.33112E+16,21600,pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,0,7095727985,3.04E-07,6,0,0,0,7095.727985,0
289,2.33112E+16,21600,pool1mnghpud4rypv76fgq5urhzaujlevp94tjxug6556e9qyua43ktl,0,7239900795,3.11E-07,4,0,0,0,7239.900795,0
289,2.33112E+16,21600,pool1uqx6c3txsyjyy96te76vzg39773s2crwa5f0vtnzppf9xzrm8qs,0,7347268278,3.15E-07,6,0,0,0,7347.268278,0
289,2.33112E+16,21600,pool1munms54eag8ul80zm9gprjjachydm0ex52vjfzsrcjwpcdavcdd,0,7356036181,3.16E-07,2,0,0,0,7356.036181,0
289,2.33112E+16,21600,pool1ezvjwn64vfune2hxvt5xklsmjq3qykm0mgt3r27zuveuvtehkdh,0,7366586129,3.16E-07,1,0,0,0,7366.586129,0
289,2.33112E+16,21600,pool1q5h54ekx7wwqpfz78y8dppyl6uv7rpyvvr8nhf4es434un4mpx3,0,7371640247,3.16E-07,7,0,0,0,7371.640247,0
289,2.33112E+16,21600,pool16xpa8km92m0cq9unn84cezy8ygl2mr90t5qvvauswfm9yqyj524,0,7417431865,3.18E-07,5,0,0,0,7417.431865,0
289,2.33112E+16,21600,pool1ag9mxn6ftzf6hyrtatq4kjs4lwnxn86j5um2nlq9q36y7vh2ff7,0,7525400725,3.23E-07,2,0,0,0,7525.400725,0
289,2.33112E+16,21600,pool14azlz8eaqymgg3f58f3q2h0gk5vfxgumc045jm3lyvsuuugh5nd,0,7545919595,3.24E-07,3,0,0,0,7545.919595,0
